"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Mastsuzaki",2005,41,"41_1","41_1_2","R","Fischer_rat","M",6,2,"ad_lib",19.1,64.8,16.1,0.83,3,1.1,4.93,16.3,"plas_glu",6,NA,6,9.6,0.6,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_3","R","Fischer_rat","M",6,2,"ad_lib",21.9,62.5,15.6,0.8,6.4,1.1,8.3,16.3,"plas_glu",6,NA,6,9.9,0.7,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_4","R","Fischer_rat","M",6,2,"ad_lib",25.6,59.6,14.8,0.75,10.8,1,12.55,16.3,"plas_glu",6,NA,6,9.9,0.3,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_5","R","Fischer_rat","M",6,2,"ad_lib",28.9,56.9,14.2,0.72,14.87,0.96,16.55,16.3,"plas_glu",6,NA,6,10.7,0.5,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_6","R","Fischer_rat","M",6,2,"ad_lib",37.4,50.1,12.5,0.63,25,0.85,26.48,16.3,"plas_glu",6,NA,6,8.8,1.2,"41_1"
"Mu",2018,43,"43_1","43_1_1","M","C57Bl6_mouse","M",16,48,"ad_lib",6.7,83.6,9.7,0.33,0.6,0.44,1.37,15.6,"plas_glu",12,NA,10,141.355,NA,"43_1"
"Mu",2018,43,"43_1","43_1_2","M","C57Bl6_mouse","M",16,48,"ad_lib",13,77.4,9.6,0.61,1.11,0.81,2.53,15.8,"plas_glu",12,NA,10,136.545,NA,"43_1"
"Mu",2018,43,"43_1","43_1_3","M","C57Bl6_mouse","M",16,48,"ad_lib",9.7,80.6,9.7,1.4,2.1,1.5,5,15.6,"plas_glu",12,NA,10,161.322,NA,"43_1"
"Mu",2018,43,"43_1","43_1_4","M","C57Bl6_mouse","M",16,48,"ad_lib",16,74.4,9.6,1.6,2.6,1.9,6.1,15.8,"plas_glu",12,NA,10,154.686,NA,"43_1"
"Nassl",2011,46,"46_1","46_1_1","M","C57Bl6_mouse",NA,NA,0.714286,"ad_lib",23,66,11,1.01,1.91,1.31,4.23,18,"plas_glu",0,NA,10,255.5,32.04,"46_1"
"Nassl",2011,46,"46_1","46_1_2","M","C57Bl6_mouse",NA,NA,0.714286,"ad_lib",48,32,20,2.11,3.98,2.76,8.85,20.3,"plas_glu",0,NA,10,252,3.46,"46_1"
"Noatsch ",2011,47,"47_1","47_1_1","M","C57Bl6_mouse",NA,NA,9,"ad_lib",21.3,67,11.8,1.1289,3.5358,1.065,5.7297,14.3,"plas_glu",19,NA,10,8.2,0.6,"47_1"
"Noatsch ",2011,47,"47_1","47_1_2","M","C57Bl6_mouse",NA,NA,9,"ad_lib",26,62.2,11.8,1.014,10.192,0.9672,12.1732,14.3,"plas_glu",19,NA,10,8.9,0.9,"47_1"
"Noatsch ",2011,47,"47_1","47_1_3","M","C57Bl6_mouse",NA,NA,9,"ad_lib",53.2,35.1,11.8,2.8728,9.7888,2.4472,15.1088,14.3,"plas_glu",19,NA,10,9.3,0.6,"47_1"
"Torres Leal",2011,55,"55_1","55_1_1","R","Sprague_Dawley_rat","M",32,6,"ad_lib",14.74,75.85,9.41,0.7,1.26,0.92,2.88,16.15,"plas_glu",12,NA,6,142.159,32.66000888,"55_1"
"Torres Leal",2011,55,"55_1","55_1_2","R","Sprague_Dawley_rat","M",32,6,"ad_lib",19.96,70.59,9.4,0.7,6.52,0.92,8.14,16.15,"plas_glu",12,NA,6,146.689,16.82193939,"55_1"
"Vianna",2012,56,"56_1","56_1_1","R","Sprague_Dawley_rat","M",24,40,"ad_lib",17.97,72.63,9.4,0.69,1.26,0.92,2.87,16.1,"plas_glu",5,NA,17,13.997,2.816,"56_1"
"Vianna",2012,56,"56_1","56_1_2","R","Sprague_Dawley_rat","M",24,40,"ad_lib",17.96,72.63,9.4,0.69,4.34,0.92,5.95,16.1,"plas_glu",5,NA,14,14.168,3.176490674,"56_1"
"Shimomura",2000,57,"57_2","57_2_1","R","Sprague_Dawley_rat","M",8,4,"ad_lib",21.09,67.31,11.61,0.98,1.78,1.3,4.06,16.4,"plas_glu",7,NA,5,7.8,0.4,"57_2"
"Shimomura",2000,57,"57_2","57_2_2","R","Sprague_Dawley_rat","M",8,4,"ad_lib",23.79,60.89,11.61,2.67,4.48,3.33,10.48,16.4,"plas_glu",7,NA,5,8.1,1.341640786,"57_2"
"Fu",2015,58,"58_1","58_1_1","M","C57Bl6_mouse","M",13,6,"ad_lib",20.2,19.7,60.1,0.94,1.71,1.25,3.9,17.1,"plas_glu",16,NA,10,128.171,15.414,"58_1"
"Fu",2015,58,"58_1","58_1_2","M","C57Bl6_mouse","M",13,6,"ad_lib",21.66,19.33,59,0.93,3.51,1.24,5.68,17.4,"plas_glu",16,NA,10,141.103,12.75,"58_1"
"Li",2013,60,"60_1","60_1_1","M","C57Bl6_mouse","M",NA,24,"ad_lib",21.8,69.9,8.4,1.03,1.6,1.36,3.99,16,"plas_glu",12,NA,7,6,2.131,"60_1"
"Li",2013,60,"60_1","60_1_2","M","C57Bl6_mouse","M",NA,24,"ad_lib",15.03,31.38,53.59,0.71,1.29,0.94,2.94,22.1,"plas_glu",12,NA,7,6.133,0.822,"60_1"
"Li",2013,60,"60_1","60_1_3","M","C57Bl6_mouse","M",NA,24,"ad_lib",23,68.8,8.2,1.03,3.16,1.36,5.55,16.3,"plas_glu",12,NA,7,6.951,1.161,"60_1"
"Li",2013,60,"60_1","60_1_4","M","C57Bl6_mouse","M",NA,24,"ad_lib",16,31,52.98,0.71,2.43,0.94,4.08,22.3,"plas_glu",12,NA,7,6.993,0.61,"60_1"
"Li",2013,60,"60_1","60_1_5","M","C57Bl6_mouse","M",NA,24,"ad_lib",24.18,67.78,8.05,1.03,4.69,1.36,7.08,16.5,"plas_glu",12,NA,7,6.859,1.905,"60_1"
"Li",2013,60,"60_1","60_1_6","M","C57Bl6_mouse","M",NA,24,"ad_lib",16.95,30.67,52.38,0.71,3.55,0.94,5.2,22.6,"plas_glu",12,NA,7,6.269,0.59,"60_1"
"Li",2013,60,"60_1","60_1_7","M","C57Bl6_mouse","M",NA,24,"ad_lib",17.88,30.32,51.79,0.71,4.64,0.94,6.29,22.8,"plas_glu",12,NA,7,5.129,0.994,"60_1"
"Li",2013,60,"60_1","60_1_8","M","C57Bl6_mouse","M",NA,24,"ad_lib",25.33,66.75,7.92,1.03,6.16,1.36,8.55,16.8,"plas_glu",12,NA,7,6.54,1.828,"60_1"
"Weisdorf ",1991,65,"65_1","65_1_1","R","Sprague_Dawley_rat","B",3,3,"pair_fed",20.49,58.1,21.41,0.96,1.68,1.2,3.84,17.7,"plas_glu",6,NA,11,9.2,1.1,"65_1"
"Weisdorf ",1991,65,"65_1","65_1_2","R","Sprague_Dawley_rat","B",3,3,"pair_fed",20.49,21.41,58.1,1.44,3.35,2.39,7.18,17.7,"plas_glu",6,NA,11,9.4,2.1,"65_1"
"Bong",2010,78,"78_1","78_1_1","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,63,17,0.94,1.71,1.25,3.9,15.6,"plas_glu",0,NA,8,110.5,37.96653131,"78_1"
"Bong",2010,78,"78_1","78_1_2","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,0.94,1.71,1.25,3.9,21.3,"plas_glu",0,NA,8,98.38,27.93913384,"78_1"
"Bong",2010,78,"78_1","78_1_3","R","Sprague_Dawley_rat","M",21,8,"ad_lib",63,20,17,0.67,4.97,0.89,6.53,15.7,"plas_glu",0,NA,8,102.63,2.301803641,"78_1"
"Bong",2010,78,"78_1","78_1_4","R","Sprague_Dawley_rat","M",21,8,"ad_lib",63,20,17,1.51,4.81,1.93,8.25,15.7,"plas_glu",0,NA,8,97.71,28.81223178,"78_1"
"Bong",2010,78,"78_1","78_1_5","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,0.67,4.69,0.89,6.25,21.4,"plas_glu",0,NA,8,103.25,28.60057167,"78_1"
"Bong",2010,78,"78_1","78_1_6","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,1.5,4.64,1.93,8.07,21.1,"plas_glu",0,NA,8,103.25,28.94451934,"78_1"
"Fontana",2016,82,"82_1","82_1_1","M","C57Bl6_mouse","M",9,6,"ad_lib",7.1,74.4,18.5,0.23,0.74,0.24,1.21,16.31,"plas_glu",12,NA,8,54.996,5.971460709,"82_1"
"Fontana",2016,82,"82_1","82_1_2","M","C57Bl6_mouse","M",9,6,"ad_lib",22,59.4,18.6,0.7,2.29,0.76,3.75,16.31,"plas_glu",12,NA,8,81.896,29.84672054,"82_1"
"Fontana",2016,82,"82_4","82_4_1","M","C57Bl6_mouse","M",9,7,"ad_lib",7.1,74.4,18.5,0.23,0.74,0.24,1.21,16.31,"plas_glu",12,NA,10,82.505,11.154,"82_4"
"Fontana",2016,82,"82_4","82_4_2","M","C57Bl6_mouse","M",9,7,"ad_lib",22,59.4,18.6,0.7,2.29,0.76,3.75,16.31,"plas_glu",12,NA,10,55.178,9.099,"82_4"
"Noguchi ",2010,84,"84_1","84_1_1","M","C57Bl6_mouse","M",10,8,"ad_lib",17.82,29.46,52.72,0.82,1.47,1.07,3.36,21.5,"plas_glu",3,NA,9,14.1,1.13137085,"84_1"
