"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Solon-Biet",2014,93,"93_1","93_1_11","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,17,"glu_AUC",4,NA,8,702,193.6138462,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_12","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,8,"glu_AUC",4,NA,5,374.05,92.74551876,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_13","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,8,"glu_AUC",4,NA,5,316.76,125.341336,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_14","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,13,"glu_AUC",4,NA,6,601.75,231.5419508,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_15","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,8,"glu_AUC",4,NA,7,449.9642857,200.4052368,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_16","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,17,"glu_AUC",4,NA,6,706.625,237.4950394,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_17","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,13,"glu_AUC",4,NA,9,532.8611111,128.6842132,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_18","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,13,"glu_AUC",4,NA,9,535.6533333,150.2637277,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_19","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,8,"glu_AUC",4,NA,6,698.73,230.8219777,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_20","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,13,"glu_AUC",4,NA,7,522.3042857,151.9609236,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_21","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,17,"glu_AUC",4,NA,9,801.6977778,178.9444454,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_22","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,17,"glu_AUC",4,NA,9,460.2366667,154.5579049,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_23","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,17,"glu_AUC",4,NA,7,791.6071429,143.753178,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_24","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,13,"glu_AUC",4,NA,7,427.1257143,216.6039699,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_25","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,17,"glu_AUC",4,NA,6,650.2916667,136.6753834,"93_1"
"Morens",2005,96,"96_1","96_1_1","R","Wistar_rat","M",NA,1.428571,"ad_lib",20.4,19.4,60.2,1.07304,1.61772,1.24236,3.93312,16.8,"glu_AUC",9,NA,6,1702,304.1052449,"96_1"
"Morens",2005,96,"96_1","96_1_2","R","Wistar_rat","M",NA,1.428571,"ad_lib",23,63,14,1.2098,1.8239,1.4007,4.4344,16.8,"glu_AUC",9,NA,6,1676,181.1215062,"96_1"
"Morens",2005,96,"96_1","96_1_3","R","Wistar_rat","M",NA,1.428571,"ad_lib",34.7,5.1,60.2,1.82522,2.75171,2.11323,6.69016,16.8,"glu_AUC",9,NA,6,1841,158.7608264,"96_1"
"Cummings",2018,99,"99_1","99_1_1","M","C57Bl6_mouse","M",18,3,"ad_lib",15.2,42.7,42.1,0.787,1.187,0.911,2.885,18.828,"glu_AUC",16,NA,10,28776,2784,"99_1"
"Cummings",2018,99,"99_1","99_1_2","M","C57Bl6_mouse","M",18,3,"ad_lib",18.3,39.8,41.9,1.51,2.455,1.784,5.749,19.246,"glu_AUC",16,NA,10,31583,2829,"99_1"
"Cummings",2018,99,"99_2","99_2_1","M","C57Bl6_mouse","M",18,3,"ad_lib",20.2,39,40.9,0.215220107,0.700736332,0.23174291,1.147699349,19.246,"glu_AUC",16,NA,12,18089.584,2850.61,"99_2"
"Cummings",2018,99,"99_2","99_2_2","M","C57Bl6_mouse","M",18,3,"ad_lib",21.4,37.8,40.8,1.319601843,4.297164975,1.421109677,7.037876495,19.246,"glu_AUC",16,NA,12,30907.424,8746.75,"99_2"
