"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Solon-Biet",2014,93,"93_1","93_1_3","M","C57Bl6_mouse","B",60,57,"ad_lib",5,20,75,0.263,0.3965,0.3045,0.964,17,"circ_leu",4,NA,4,9.3925,0.845946216,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_4","M","C57Bl6_mouse","B",60,57,"ad_lib",5,75,20,0.263,0.3965,0.3045,0.964,17,"circ_leu",4,NA,4,14.55,1.728255382,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_5","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,8,"circ_leu",4,NA,2,15.095,4.405275247,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_6","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,8,"circ_leu",4,NA,4,11.6675,2.136373485,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_7","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,13,"circ_leu",4,NA,7,13.31571429,3.093632477,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_8","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,13,"circ_leu",4,NA,4,17.82,10.25533032,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_9","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,8,"circ_leu",4,NA,4,14.9325,2.685657896,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_10","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,17,"circ_leu",4,NA,6,12.80833333,2.613950395,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_11","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,17,"circ_leu",4,NA,6,11.41333333,1.730059729,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_12","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,8,"circ_leu",4,NA,3,15.00333333,3.594194393,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_13","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,8,"circ_leu",4,NA,4,13.6775,2.564584112,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_14","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,13,"circ_leu",4,NA,7,14.16714286,2.109816061,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_15","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,8,"circ_leu",4,NA,5,18.17,9.425314318,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_16","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,17,"circ_leu",4,NA,6,14.705,3.766068242,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_17","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,13,"circ_leu",4,NA,7,17.10142857,3.356225204,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_18","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,13,"circ_leu",4,NA,5,15.186,2.92055303,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_19","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,8,"circ_leu",4,NA,4,13.8075,1.00154464,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_20","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,13,"circ_leu",4,NA,8,13.99,4.729297743,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_21","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,17,"circ_leu",4,NA,8,15.335,6.250494838,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_22","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,17,"circ_leu",4,NA,8,17,4.017511668,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_23","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,17,"circ_leu",4,NA,6,13.44666667,1.656256824,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_24","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,13,"circ_leu",4,NA,5,15.478,2.793155921,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_25","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,17,"circ_leu",4,NA,5,15.39,5.329840523,"93_1"
"Solon-Biet",2019,94,"94_1","94_1_1","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,0.1728,0.3132,0.2268,0.7128,14.3,"circ_leu",4,NA,16,0.66371875,0.104535628,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_2","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,0.432,0.783,0.567,1.782,14.3,"circ_leu",4,NA,17,0.880411765,0.16387539,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_3","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,0.864,1.566,1.134,3.564,14.3,"circ_leu",4,NA,14,1.437585714,1.149620052,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_4","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,1.728,3.132,2.268,7.128,14.3,"circ_leu",4,NA,17,1.3835,0.586043565,"94_1"
"Young",1968,95,"95_1","95_1_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.21743006,0.288221242,0.21743006,0.723081362,17.47,"circ_leu",16.5,NA,6,9,0.4,"95_1"
"Young",1968,95,"95_1","95_1_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.342493215,0.454002634,0.342493215,1.138989064,17.47,"circ_leu",16.5,NA,6,9,0.4,"95_1"
"Young",1968,95,"95_1","95_1_3","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.443034183,0.58727787,0.443034183,1.473346236,17.47,"circ_leu",16.5,NA,6,9,0.4,"95_1"
"Young",1968,95,"95_1","95_1_4","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.491261151,0.651206642,0.491261151,1.633728944,17.47,"circ_leu",16.5,NA,6,10,0.4,"95_1"
"Young",1968,95,"95_1","95_1_5","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.552566619,0.73247203,0.552566619,1.837605268,17.47,"circ_leu",16.5,NA,6,10,0.4,"95_1"
"Young",1968,95,"95_1","95_1_6","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.558288463,0.740056799,0.558288463,1.856633725,17.47,"circ_leu",16.5,NA,6,11,0.4,"95_1"
"Young",1968,95,"95_1","95_1_7","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.613872087,0.813737418,0.613872087,2.041481592,17.47,"circ_leu",16.5,NA,6,10,0.4,"95_1"
"Young",1968,95,"95_1","95_1_8","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.675994961,0.896086344,0.675994961,2.248076266,17.47,"circ_leu",16.5,NA,6,11,0.4,"95_1"
"Young",1968,95,"95_1","95_1_9","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.735665617,0.975184655,0.735665617,2.446515889,17.47,"circ_leu",16.5,NA,6,12,0.4,"95_1"
"Young",1968,95,"95_1","95_1_10","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.797788491,1.057533581,0.797788491,2.653110563,17.47,"circ_leu",16.5,NA,6,13,0.4,"95_1"
"Young",1968,95,"95_1","95_1_11","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.859093959,1.138798969,0.859093959,2.856986887,17.47,"circ_leu",16.5,NA,6,13,0.4,"95_1"
"Young",1968,95,"95_1","95_1_12","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.877894303,1.163720355,0.877894303,2.919508961,17.47,"circ_leu",16.5,NA,6,23,0.4,"95_1"
"Young",1968,95,"95_1","95_1_13","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.957182708,1.26882359,0.957182708,3.183189006,17.47,"circ_leu",16.5,NA,6,21,0.4,"95_1"
"Young",1968,95,"95_1","95_1_14","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.981704896,1.301329745,0.981704896,3.264739537,17.47,"circ_leu",16.5,NA,6,25,0.4,"95_1"
"Young",1968,95,"95_1","95_1_15","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,1.105133238,1.46494406,1.105133238,3.675210536,17.47,"circ_leu",16.5,NA,6,14,0.4,"95_1"
"Young",1968,95,"95_1","95_1_16","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,1.116576925,1.480113599,1.116576925,3.713267449,17.47,"circ_leu",16.5,NA,6,10,0.4,"95_1"
"Young",1968,95,"95_1","95_1_17","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.276788549,1.692487146,1.276788549,4.246064244,17.47,"circ_leu",16.5,NA,6,21,0.4,"95_1"
"Young",1968,95,"95_1","95_1_18","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"circ_leu",16.5,NA,6,13,0.4,"95_1"
"Young",1968,95,"95_1","95_1_19","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"circ_leu",16.5,NA,6,12,0.4,"95_1"
"Campos-Ferraz",2011,101,"101_1","101_1_1","R","Wistar_rat","M",3,6,"ad_lib",18.29,65.91,15.8,0.87,1.58,1.02,3.47,16.21,"circ_leu",0,NA,8,218.724,31.307,"101_1"
"Campos-Ferraz",2011,101,"101_1","101_1_2","R","Wistar_rat","M",3,6,"ad_lib",19.68,64.78,15.53,1.28,2.32,1.51,5.11,16.49,"circ_leu",0,NA,8,224.763,64.995,"101_1"
