"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Anderson",1968,2,"2_1","2_1_2","R","Holtzman_rat","M",NA,2,"ad_lib",24.9,64,11.1,1.18,2.14,1.57,4.89,17.1,"energy_intake",0,NA,4,268.61535,1.27267,"2_1"
"Anderson",1968,2,"2_1","2_1_3","R","Holtzman_rat","M",NA,2,"ad_lib",49.7,39.1,11.1,2.36,4.28,3.13,9.77,17.1,"energy_intake",0,NA,4,241.796850057,0.9042045,"2_1"
"Anderson",1968,2,"2_1","2_1_4","R","Holtzman_rat","M",NA,2,"ad_lib",74.6,14.2,11.1,3.54,6.42,4.7,14.66,17.1,"energy_intake",0,NA,4,209.155799943,1.46411,"2_1"
"Anderson ",1985,3,"3_1","3_1_1","M","B6C3F1_mouse","M",7.5,2,"ad_lib",9.46,78.8,11.74,0.43,0.72,0.44,1.59,16.18,"energy_intake",0,NA,11,59.17257142626,NA,"3_1"
"Anderson ",1985,3,"3_1","3_1_2","M","B6C3F1_mouse","M",7.5,2,"ad_lib",39.06,48.82,12.13,1.72,2.88,1.76,6.36,15.67,"energy_intake",0,NA,11,62.00842856919,NA,"3_1"
"Anderson ",1985,3,"3_2","3_2_1","M","B6C3F1_mouse","F",7.5,2,"ad_lib",9.46,78.8,11.74,0.43,0.72,0.44,1.59,16.18,"energy_intake",0,NA,11,61.25285714748,NA,"3_2"
"Anderson ",1985,3,"3_2","3_2_2","M","B6C3F1_mouse","F",7.5,2,"ad_lib",39.06,48.82,12.13,1.72,2.88,1.76,6.36,15.67,"energy_intake",0,NA,11,57.08357143081,NA,"3_2"
"Anderson ",1985,3,"3_3","3_3_1","M","B6C3F1_mouse","M",7.5,2,"ad_lib",9.46,78.8,11.74,0.43,0.72,0.44,1.59,16.18,"energy_intake",0,NA,11,52.93171427878,NA,"3_3"
"Anderson ",1985,3,"3_3","3_3_2","M","B6C3F1_mouse","M",7.5,2,"ad_lib",39.06,48.82,12.13,1.72,2.88,1.76,6.36,15.67,"energy_intake",0,NA,11,50.81557143081,NA,"3_3"
"Anderson ",1985,3,"3_4","3_4_1","M","B6C3F1_mouse","F",7.5,2,"ad_lib",9.46,78.8,11.74,0.43,0.72,0.44,1.59,16.18,"energy_intake",0,NA,11,52.23828572122,NA,"3_4"
"Anderson ",1985,3,"3_4","3_4_2","M","B6C3F1_mouse","F",7.5,2,"ad_lib",39.06,48.82,12.13,1.72,2.88,1.76,6.36,15.67,"energy_intake",0,NA,11,46.56228570757,NA,"3_4"
"Anderson ",1990,4,"4_1","4_1_1","R","Holtzman_rat","M",NA,1,"ad_lib",14.9,73.9,11.1,0.71,1.28,0.94,2.93,17.1,"energy_intake",0,NA,6,279.243,2.43,"4_1"
"Anderson ",1990,4,"4_1","4_1_2","R","Holtzman_rat","M",NA,1,"ad_lib",22.49,66.38,11.12,2.7,4.46,3.33,10.49,17.1,"energy_intake",0,NA,6,192.717,3.375,"4_1"
"Ascencio ",1997,5,"5_1","5_1_1","R","Wistar_rat","M",NA,0.857143,"pair_fed",6.6,82.25,11.15,0.31,0.56,0.41,1.28,17.03,"energy_intake",0,NA,10,209.8923658,2.821319,"5_1"
"Ascencio ",1997,5,"5_1","5_1_2","R","Wistar_rat","M",NA,0.857143,"pair_fed",20,68.9,11.2,0.94,1.71,1.25,3.9,17.03,"energy_intake",0,NA,10,175.9660513,3.565035,"5_1"
"Bajotto ",2011,6,"6_1","6_1_1","R","Sprague_Dawley_rat","M",5,1.428571,"ad_lib",18.31,65.77,15.92,0.86,1.57,1.15,3.58,16.3,"energy_intake",0,NA,6,283.294,NA,"6_1"
"Bajotto ",2011,6,"6_1","6_1_2","R","Sprague_Dawley_rat","M",5,1.428571,"ad_lib",22.36,62.51,15.13,3.85,2,2.51,8.36,17.1,"energy_intake",0,NA,6,297.198,NA,"6_1"
"Bassil ",2007,7,"7_1","7_1_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",21.17,56.47,22.35,0.99,1.79,1.31,4.09,17,"energy_intake",0,NA,8,319.6,2.222431,"7_1"
"Bassil ",2007,7,"7_1","7_1_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",25.14,53.63,21.22,0.94,6.72,1.25,8.91,17.9,"energy_intake",0,NA,8,378.227,1.904941,"7_1"
"Batistela ",2014,8,"8_1","8_1_1","R","Wistar_rat","M",4.285714286,2.142857,"ad_lib",6.24,77.7,16,0.29,0.53,0.38,1.2,16.6,"energy_intake",0,NA,7,374.994,12.62,"8_1"
"Batistela ",2014,8,"8_1","8_1_2","R","Wistar_rat","M",4.285714286,2.142857,"ad_lib",18,65.6,16.3,0.84,1.52,1.11,3.47,16.3,"energy_intake",0,NA,7,377.997,11.87,"8_1"
"Baum",2016,9,"9_1","9_1_1","R","Sprague_Dawley_rat","M",NA,42,"meal_fed",23.763,60.41,16.82,0.95,1.73,1.26,3.94,16.8,"energy_intake",0,NA,30,411.6,5.385165,"9_1"
"Baum",2016,9,"9_1","9_1_2","R","Sprague_Dawley_rat","M",NA,42,"meal_fed",23.533,17.047,59.418,0.98,1.77,1.3,4.05,21.7,"energy_intake",0,NA,30,362.39,1.615549442,"9_1"
"Baum",2016,9,"9_1","9_1_3","R","Sprague_Dawley_rat","M",NA,42,"meal_fed",23.763,60.41,16.82,0.95,4.965,1.26,7.175,16.8,"energy_intake",0,NA,30,379.68,2.154066,"9_1"
"Baum",2016,9,"9_1","9_1_4","R","Sprague_Dawley_rat","M",NA,42,"meal_fed",23.533,17.047,59.418,0.98,4.27,1.3,6.55,21.7,"energy_intake",0,NA,30,366.73,2.154065923,"9_1"
"Bhargava ",1987,10,"10_1","10_1_2","R","Sprague_Dawley_rat","M",NA,4,"ad_lib",23.98,64.78,11.23,1.13,2.05,1.5,4.68,16,"energy_intake",0,NA,35,111.768,NA,"10_1"
"Bhargava ",1987,10,"10_1","10_1_3","R","Sprague_Dawley_rat","M",NA,4,"ad_lib",23.98,64.78,11.23,1.13,2.05,1.5,4.68,16,"energy_intake",0,NA,35,111.768,NA,"10_1"
"Bhargava ",1987,10,"10_1","10_1_4","R","Sprague_Dawley_rat","M",NA,4,"ad_lib",57.72,32.244,10.033,2.72,4.94,3.61,11.27,16.2,"energy_intake",0,NA,35,116.22285,NA,"10_1"
"Adechain ",2009,11,"11_1","11_1_1","R","Wistar_rat","M",NA,5,"ad_lib",15.18,41.46,43.35,0.78,1.46,0.945,3.185,20.1,"energy_intake",0,NA,9,568.232868798,6.337113625,"11_1"
"Adechain ",2009,11,"11_1","11_1_2","R","Wistar_rat","M",NA,5,"ad_lib",18.93,71.68,9.39,0.97,1.82,1.18,3.97,16.2,"energy_intake",0,NA,10,286.133332032,7.223084743,"11_1"
"Bruckbauer ",2012,15,"15_1","15_1_1","M","C57Bl6_mouse","M",12,6,"ad_lib",20.2,34.7,45,0.94,1.71,1.25,3.9,17.1,"energy_intake",0,NA,7,69.5115,0.644215802,"15_1"
"Bruckbauer ",2012,15,"15_1","15_1_2","M","C57Bl6_mouse","M",12,6,"ad_lib",21.7962,34.1,44.1,0.93,3.69,1.24,5.86,17.4,"energy_intake",0,NA,7,60.9696,0.685857128,"15_1"
"Caraballo ",2014,16,"16_1","16_1_1","M","C57Bl6_mouse","F",NA,3,"ad_lib",11,81,8,0.52,0.94,0.69,2.15,15.9,"energy_intake",0,NA,12,49.449,0.169,"16_1"
"Caraballo ",2014,16,"16_1","16_1_2","M","C57Bl6_mouse","F",NA,3,"ad_lib",11,48,42,0.52,0.94,0.69,2.15,19.3,"energy_intake",0,NA,12,59.8686,0.618,"16_1"
"Caraballo ",2014,16,"16_1","16_1_3","M","C57Bl6_mouse","F",NA,3,"ad_lib",35,57,8,1.65,3,2.19,6.84,15.9,"energy_intake",0,NA,12,44.536649208,0.33939,"16_1"
"Caraballo ",2014,16,"16_1","16_1_4","M","C57Bl6_mouse","F",NA,3,"ad_lib",35,24,42,1.65,3,2.19,6.84,19.3,"energy_intake",0,NA,12,48.057,0.154,"16_1"
"Chee ",1981,17,"17_1","17_1_1","M","C57Bl6_mouse","F",4,5.142857,"ad_lib",8.8,68.3,22.9,0.42,0.75,0.55,1.72,16.36,"energy_intake",0,NA,10,57.9144,NA,"17_1"
"Chee ",1981,17,"17_1","17_1_2","M","C57Bl6_mouse","F",4,5.142857,"ad_lib",8.8,4.7,86.5,0.42,0.75,0.55,1.72,16.36,"energy_intake",0,NA,10,38.1188,NA,"17_1"
"Chee ",1981,17,"17_1","17_1_3","M","C57Bl6_mouse","F",4,5.142857,"ad_lib",53,24,22.9,2.5,4.54,3.32,10.36,16.36,"energy_intake",0,NA,10,45.6444,NA,"17_1"
"Chee ",1981,17,"17_1","17_1_4","M","C57Bl6_mouse","F",4,5.142857,"ad_lib",53,13.1,33.9,2.5,4.54,3.32,10.36,16.36,"energy_intake",0,NA,10,43.354,NA,"17_1"
"Chevalier ",1977,18,"18_1","18_1_1","R","Charles_River_rat","M",4.285714286,3,"ad_lib",17,61.8,21.1,0.8,1.46,1.06,3.32,17.97,"energy_intake",0,NA,8,461.829,1.587450787,"18_1"
"Chevalier ",1977,18,"18_1","18_1_2","R","Charles_River_rat","M",4.285714286,3,"ad_lib",22.17,58,19.82,0.75,1.37,1,3.12,19.16,"energy_intake",0,NA,9,498.16,2.545584412,"18_1"
"Colombo ",1992,19,"19_1","19_1_1","R","Wistar_rat","M",NA,2.142857,"ad_lib",9,78,13,0.44,0.9,0.21,1.55,14.9,"energy_intake",0,NA,7,420.18,1.1,"19_1"
"Colombo ",1992,19,"19_1","19_1_2","R","Wistar_rat","M",NA,2.142857,"ad_lib",20,67,13,1,2.04,0.46,3.5,14.9,"energy_intake",0,NA,7,356.11,1.2,"19_1"
"Colombo ",1992,19,"19_1","19_1_3","R","Wistar_rat","M",NA,2.142857,"ad_lib",37,50,13,1.85,3.77,0.83,6.45,14.9,"energy_intake",0,NA,7,353.13,0.8,"19_1"
"Colombo ",1992,19,"19_1","19_1_4","R","Wistar_rat","M",NA,2.142857,"ad_lib",58,29,13,2.91,5.9,1.3,10.11,14.9,"energy_intake",0,NA,7,329.29,2.5,"19_1"
"French",2017,24,"24_1","24_1_1","R","Zucker_Lean_rat","M",12,12,"ad_lib",21.6,65.4,13,1.01,1.82,1.33,4.16,15.9,"energy_intake",0,NA,8,339.4173,0.997448244,"24_1"
"French",2017,24,"24_1","24_1_2","R","Zucker_Lean_rat","M",12,12,"ad_lib",42.6,44.3,13.1,2.01,3.65,2.67,8.33,15.9,"energy_intake",0,NA,10,326.109,0.54,"24_1"
"Freudenberg",2012,25,"25_1","25_1_1","M","C57Bl6_mouse","M",10,20,"ad_lib",8.9,48.05,43.1,0.48,1.31,0.48,2.27,17.6,"energy_intake",0,NA,10,63.536,0.12,"25_1"
"Freudenberg",2012,25,"25_1","25_1_2","M","C57Bl6_mouse","M",10,20,"ad_lib",14.24,42.64,43.1,0.48,6.51,0.5,7.49,17.6,"energy_intake",0,NA,10,59.312,0.3,"25_1"
"Freudenberg",2012,25,"25_1","25_1_3","M","C57Bl6_mouse","M",10,20,"ad_lib",44.8,11.9,43.4,2.5,7.04,2.39,11.93,17.6,"energy_intake",0,NA,10,52.976,0.09,"25_1"
"Freudenberg",2013,26,"26_1","26_1_1","M","C57Bl6_mouse","M",10,1,"ad_lib",8.9,48.05,43.1,0.48,1.31,0.48,2.27,17.6,"energy_intake",0,NA,7,69.872,0.11,"26_1"
"Freudenberg",2013,26,"26_1","26_1_2","M","C57Bl6_mouse","M",10,1,"ad_lib",14.24,42.64,43.1,0.48,6.51,0.5,7.49,17.6,"energy_intake",0,NA,7,63.888,0.56,"26_1"
"Freudenberg",2013,26,"26_1","26_1_3","M","C57Bl6_mouse","M",10,1,"ad_lib",44.8,11.9,43.4,2.5,7.04,2.39,11.93,17.6,"energy_intake",0,NA,7,46.992,0.56,"26_1"
"Harper",1984,28,"28_1","28_1_1","R","Holtzman_rat","M",NA,1.857143,"ad_lib",14.13,74.7,11.1,1.134394942,0.298577367,1.134394942,2.567367251,17.1,"energy_intake",0,NA,8,133.38,1.322875656,"28_1"
"Harper",1984,28,"28_1","28_1_2","R","Holtzman_rat","M",NA,1.857143,"ad_lib",14.6,74.4,11.1,1.134394942,0.597154733,1.134394942,2.865944617,17.1,"energy_intake",0,NA,8,230.85,2.38117618,"28_1"
"Harper",1984,28,"28_1","28_1_3","R","Holtzman_rat","M",NA,1.857143,"ad_lib",14.6,74.2,11.1,1.134394942,0.796206311,1.134394942,3.064996195,17.1,"energy_intake",0,NA,8,261.63,1.852025918,"28_1"
"Harper",1984,28,"28_1","28_1_4","R","Holtzman_rat","M",NA,1.857143,"ad_lib",15.5,73.4,11.1,1.134394942,1.691938411,1.134394942,3.960728295,17.1,"energy_intake",0,NA,8,271.89,2.116601049,"28_1"
"Harper",1984,28,"28_1","28_1_5","R","Holtzman_rat","M",NA,1.857143,"ad_lib",16.2,72.7,11.1,1.134394942,2.388618933,1.134394942,4.657408817,17.1,"energy_intake",0,NA,8,263.34,1.058300524,"28_1"
"Hashimoto",2004,29,"29_1","29_1_1","R","Wistar_rat","M",5,1,"ad_lib",19.86,69,11.1,0.95,1.75,1.15,3.85,17.1,"energy_intake",0,NA,9,222.3,0.848528137,"29_1"
"Hashimoto",2004,29,"29_1","29_1_2","R","Wistar_rat","M",5,1,"ad_lib",59.58,29.31,11.1,2.86,5.27,3.45,11.58,17.1,"energy_intake",0,NA,9,210.33,0.848528137,"29_1"
"Hashimoto",2004,29,"29_1","29_1_3","R","Wistar_rat","M",5,1,"ad_lib",27.59,61.3,11.1,2.86,5.3,3.46,11.62,17.1,"energy_intake",0,NA,9,212.04,0.848528137,"29_1"
"Hashimoto",2004,29,"29_2","29_2_1","R","Wistar_rat","M",5,1,"ad_lib",19.86,69,11.1,0.95,1.75,1.15,3.85,17.1,"energy_intake",0,NA,6,263.34,1.341640786,"29_2"
"Hashimoto",2004,29,"29_2","29_2_2","R","Wistar_rat","M",5,1,"ad_lib",21.76,67.13,11.1,2.86,1.76,1.15,5.77,17.1,"energy_intake",0,NA,6,251.37,1.565247584,"29_2"
"Hashimoto",2004,29,"29_2","29_2_3","R","Wistar_rat","M",5,1,"ad_lib",22.16,66.7,11.1,0.95,1.76,3.6,6.31,17.1,"energy_intake",0,NA,6,244.53,0.670820393,"29_2"
"Hashimoto",2004,29,"29_2","29_2_4","R","Wistar_rat","M",5,1,"ad_lib",23.36,65.5,11.1,0.95,5.3,1.15,7.4,17.1,"energy_intake",0,NA,6,273.6,1.118033989,"29_2"
"Hashimoto",2004,29,"29_2","29_2_5","R","Wistar_rat","M",5,1,"ad_lib",59.58,29.31,11.1,2.86,5.27,3.45,11.58,17.1,"energy_intake",0,NA,6,234.27,2.01246118,"29_2"
"Hashimoto",2004,29,"29_2","29_2_6","R","Wistar_rat","M",5,1,"ad_lib",27.59,61.3,11.1,2.86,5.3,3.46,11.62,17.1,"energy_intake",0,NA,6,256.5,1.565247584,"29_2"
"Kaimoto",2013,31,"31_1","31_1_1","R","Wistar_rat","M",5,3,"ad_lib",19.32,63.68,17,0.9,1.63,1.19,3.72,17.9,"energy_intake",0,NA,6,252.39,1.9,"31_1"
"Kaimoto",2013,31,"31_1","31_1_2","R","Wistar_rat","M",5,3,"ad_lib",23.815,59.16,17,2.08,3.53,2.62,8.23,17.9,"energy_intake",0,NA,12,238.07,1.9,"31_1"
"Katayama ",1990,32,"32_1","32_1_1","R","Wistar_rat","M",NA,1.142857,"ad_lib",10.4,78,11.6,0.47,0.86,0.63,1.96,16.4,"energy_intake",0,NA,5,137.76,0.6,"32_1"
"Katayama ",1990,32,"32_1","32_1_2","R","Wistar_rat","M",NA,1.142857,"ad_lib",17.7,70.7,11.6,0.47,0.86,0.63,1.96,16.4,"energy_intake",0,NA,5,106.6,1.4,"32_1"
"Katayama ",1990,32,"32_1","32_1_3","R","Wistar_rat","M",NA,1.142857,"ad_lib",18.7,69.7,11.6,0.47,0.86,0.63,1.96,16.4,"energy_intake",0,NA,5,106.6,1.4,"32_1"
"Katayama ",1990,32,"32_1","32_1_4","R","Wistar_rat","M",NA,1.142857,"ad_lib",16.6,71.8,11.6,0.47,0.86,6.87,8.2,16.4,"energy_intake",0,NA,5,121.36,0.4,"32_1"
"Kim",2018,34,"34_1","34_1_1","R","FischerxNorway_rat","M",116,12,"ad_lib",17.74,72.84,9.42,1.43,2.46,1.8,5.69,16.1,"energy_intake",0,NA,8,319.746,NA,"34_1"
"Kim",2018,34,"34_1","34_1_2","R","FischerxNorway_rat","M",116,12,"ad_lib",20.15,70.7,9.14,2.17,3.59,2.68,8.44,16.3,"energy_intake",0,NA,8,300.246,NA,"34_1"
"Liu",2014,35,"35_1","35_1_1","M","C57Bl6_mouse","M",7,21,"ad_lib",20.8,67.58,11.62,0.98,1.77,1.3,4.05,16.4,"energy_intake",0,NA,22,50.0566446848,0.229667701,"35_1"
"Liu",2014,35,"35_1","35_1_2","M","C57Bl6_mouse","M",7,21,"ad_lib",24.9,64.1,11,0.98,6.67,1.3,8.95,17.2,"energy_intake",0,NA,22,55.4413963312,0.885560376,"35_1"
"Lollo",2012,38,"38_1","38_1_1","R","Wistar_rat","M",NA,4,"ad_lib",19.42,72.58,8,1.02,1.72,1.21,3.95,14.9,"energy_intake",0,NA,6,246.595,0.670820393,"38_1"
"Lollo",2012,38,"38_1","38_1_2","R","Wistar_rat","M",NA,4,"ad_lib",24.56,67.44,8,1.02,6.86,1.21,9.09,14.9,"energy_intake",0,NA,6,265.22,0.782623792,"38_1"
"Lollo",2012,38,"38_1","38_1_3","R","Wistar_rat","M",NA,4,"ad_lib",26.32,65.7,8,1.02,8.62,1.21,10.85,14.9,"energy_intake",0,NA,6,222.01,0.670820393,"38_1"
"Lollo",2012,38,"38_1","38_1_4","R","Wistar_rat","M",NA,4,"ad_lib",22.85,69.15,8,5.15,1.21,7.38,13.74,14.9,"energy_intake",0,NA,6,251.661,1.073312629,"38_1"
"Lollo",2012,38,"38_2","38_2_1","R","Wistar_rat","M",NA,4,"ad_lib",19.3,72.7,8,1.32,1.92,1.1,4.34,14.9,"energy_intake",0,NA,6,238.4,0.245967478,"38_2"
"Lollo",2012,38,"38_2","38_2_2","R","Wistar_rat","M",NA,4,"ad_lib",22.7,69.3,8,1.32,5.32,1.1,7.74,14.9,"energy_intake",0,NA,6,244.36,0.357770876,"38_2"
"Lollo",2012,38,"38_2","38_2_3","R","Wistar_rat","M",NA,4,"ad_lib",24.42,67.58,8,1.32,7.04,1.1,9.46,14.9,"energy_intake",0,NA,6,258.217,0.245967478,"38_2"
"Lollo",2012,38,"38_2","38_2_4","R","Wistar_rat","M",NA,4,"ad_lib",26.12,65.88,8,1.32,8.72,1.1,11.14,14.9,"energy_intake",0,NA,6,229.46,0.380131556,"38_2"
"Mandal",2012,39,"39_1","39_1_1","R","unk_rat","B",NA,4,"ad_lib",8,44,48,0.146,0.25,0.16,0.556,9.57,"energy_intake",0,NA,5,58.6641,0.15,"39_1"
"Mandal",2012,39,"39_1","39_1_2","R","unk_rat","B",NA,4,"ad_lib",8.54,65.45,26,0.167,0.29,0.18,0.637,17.38,"energy_intake",0,NA,5,122.8766,0.08,"39_1"
"Mandal",2012,39,"39_1","39_1_3","R","unk_rat","B",NA,4,"ad_lib",13.34,60.55,26.11,0.264,0.45,0.28,0.994,16.61,"energy_intake",0,NA,5,128.7275,0.866,"39_1"
"Mandal",2012,39,"39_1","39_1_4","R","unk_rat","B",NA,4,"ad_lib",18.37,54.1,27.6,0.37,0.63,0.39,1.39,16.01,"energy_intake",0,NA,5,116.7129,0.334,"39_1"
"Mastsuzaki",2005,41,"41_1","41_1_1","R","Fischer_rat","M",6,2,"ad_lib",17.8,65.8,16.4,0.84,1.52,1.11,3.47,16.3,"energy_intake",0,NA,6,204.914285691,3.741657387,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_2","R","Fischer_rat","M",6,2,"ad_lib",19.1,64.8,16.1,0.83,3,1.1,4.93,16.3,"energy_intake",0,NA,6,209.571428618,3.474396145,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_3","R","Fischer_rat","M",6,2,"ad_lib",21.9,62.5,15.6,0.8,6.4,1.1,8.3,16.3,"energy_intake",0,NA,6,216.557142927,3.474396145,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_4","R","Fischer_rat","M",6,2,"ad_lib",25.6,59.6,14.8,0.75,10.8,1,12.55,16.3,"energy_intake",0,NA,6,210.735714309,4.008918629,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_5","R","Fischer_rat","M",6,2,"ad_lib",28.9,56.9,14.2,0.72,14.87,0.96,16.55,16.3,"energy_intake",0,NA,6,220.05,4.543441113,"41_1"
"Mastsuzaki",2005,41,"41_1","41_1_6","R","Fischer_rat","M",6,2,"ad_lib",37.4,50.1,12.5,0.63,25,0.85,26.48,16.3,"energy_intake",0,NA,6,138.55,2.672612419,"41_1"
"Morrison ",2007,42,"42_1","42_1_1","R","Sprague_Dawley_rat","M",NA,1,"ad_lib",10.2,56.4,33.3,0.48,0.87,0.64,1.99,16.5,"energy_intake",0,NA,8,303.6,NA,"42_1"
"Morrison ",2007,42,"42_1","42_1_2","R","Sprague_Dawley_rat","M",NA,1,"ad_lib",20.5,56.4,23.1,0.97,1.75,1.28,4,16.5,"energy_intake",0,NA,8,333.3,1.902295193,"42_1"
"Mu",2018,43,"43_1","43_1_1","M","C57Bl6_mouse","M",16,48,"ad_lib",6.7,83.6,9.7,0.33,0.6,0.44,1.37,15.6,"energy_intake",0,NA,16,53.2584,0.491868885,"43_1"
"Mu",2018,43,"43_1","43_1_2","M","C57Bl6_mouse","M",16,48,"ad_lib",13,77.4,9.6,0.61,1.11,0.81,2.53,15.8,"energy_intake",0,NA,16,50.9708,0.538344685,"43_1"
"Mu",2018,43,"43_1","43_1_3","M","C57Bl6_mouse","M",16,48,"ad_lib",9.7,80.6,9.7,1.4,2.1,1.5,5,15.6,"energy_intake",0,NA,16,53.1648,0.410536235,"43_1"
"Mu",2018,43,"43_1","43_1_4","M","C57Bl6_mouse","M",16,48,"ad_lib",16,74.4,9.6,1.6,2.6,1.9,6.1,15.8,"energy_intake",0,NA,16,48.6166,0.546090652,"43_1"
"Muramatsu ",1971,44,"44_1","44_1_1","R","Donryu_rat","M",NA,3,"ad_lib",10.3,78.2,11.5,0.49,0.88,0.64,2.01,16.5,"energy_intake",0,NA,8,180.714285675,NA,"44_1"
"Muramatsu ",1971,44,"44_1","44_1_2","R","Donryu_rat","M",NA,3,"ad_lib",14.7,74.4,10.9,0.46,0.84,5.51,6.81,17.4,"energy_intake",0,NA,4,151.6285714236,NA,"44_1"
"Muramatsu ",1971,44,"44_1","44_1_3","R","Donryu_rat","M",NA,3,"ad_lib",14.7,74.4,10.9,0.46,5.74,0.61,6.81,17.4,"energy_intake",0,NA,8,193.885714236,NA,"44_1"
"Muramatsu ",1971,44,"44_1","44_1_4","R","Donryu_rat","M",NA,3,"ad_lib",14.7,74.4,10.9,5.36,0.84,0.61,6.81,17.4,"energy_intake",0,NA,6,153.285714294,NA,"44_1"
"Nassl",2011,46,"46_1","46_1_1","M","C57Bl6_mouse",NA,NA,0.714286,"ad_lib",9,72,19,0.389,0.734,0.51,1.633,18.3,"energy_intake",0,NA,10,77.65788,0.5077,"46_1"
"Nassl",2011,46,"46_1","46_1_2","M","C57Bl6_mouse",NA,NA,0.714286,"ad_lib",23,66,11,1.01,1.91,1.31,4.23,18,"energy_intake",0,NA,10,84.3192,0.607,"46_1"
"Nassl",2011,46,"46_1","46_1_3","M","C57Bl6_mouse",NA,NA,0.714286,"ad_lib",48,32,20,2.11,3.98,2.76,8.85,20.3,"energy_intake",0,NA,10,70.50596,0.4427,"46_1"
"Nassl",2011,46,"46_2","46_2_1","M","C57Bl6_mouse",NA,NA,2.571429,"ad_lib",23,66,11,1.01,1.91,1.31,4.23,18,"energy_intake",0,NA,3,76.7718,0.311,"46_2"
"Nassl",2011,46,"46_2","46_2_2","M","C57Bl6_mouse",NA,NA,2.571429,"ad_lib",48,32,20,2.11,3.98,2.76,8.85,20.3,"energy_intake",0,NA,3,70.50596,0.4427,"46_2"
"Noatsch ",2011,47,"47_1","47_1_1","M","C57Bl6_mouse",NA,NA,14,"ad_lib",21.3,67,11.8,1.1289,3.5358,1.065,5.7297,14.3,"energy_intake",0,NA,10,55.448979586,2.295918367,"47_1"
"Noatsch ",2011,47,"47_1","47_1_2","M","C57Bl6_mouse",NA,NA,14,"ad_lib",26,62.2,11.8,1.014,10.192,0.9672,12.1732,14.3,"energy_intake",0,NA,10,51.6551020414,3.306122449,"47_1"
"Noatsch ",2011,47,"47_1","47_1_3","M","C57Bl6_mouse",NA,NA,14,"ad_lib",53.2,35.1,11.8,2.8728,9.7888,2.4472,15.1088,14.3,"energy_intake",0,NA,10,52.5306122484,3.306122449,"47_1"
"Ohguri ",1980,49,"49_1","49_1_1","R","Donryu_rat","F",NA,4,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"energy_intake",0,NA,10,98.55,0.6,"49_1"
"Ohguri ",1980,49,"49_1","49_1_2","R","Donryu_rat","F",NA,4,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"energy_intake",0,NA,10,98.28,1.95,"49_1"
"Ohguri ",1980,49,"49_2","49_2_1","R","Donryu_rat","F",NA,4,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"energy_intake",0,NA,10,159.6875,1.86,"49_2"
"Ohguri ",1980,49,"49_2","49_2_2","R","Donryu_rat","F",NA,4,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"energy_intake",0,NA,10,155.925,2.28,"49_2"
"Ohguri ",1980,49,"49_3","49_3_1","R","Donryu_rat","F",NA,3,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"energy_intake",0,NA,10,109.5,NA,"49_3"
"Ohguri ",1980,49,"49_3","49_3_2","R","Donryu_rat","F",NA,3,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"energy_intake",0,NA,10,111.51,0.14,"49_3"
"Ohguri ",1980,49,"49_4","49_4_1","R","Donryu_rat","F",NA,3,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"energy_intake",0,NA,6,82.125,NA,"49_4"
"Ohguri ",1980,49,"49_4","49_4_2","R","Donryu_rat","F",NA,3,"ad_lib",12.46,67.6,19.9,0.28,5.07,0.4,5.75,19.1,"energy_intake",0,NA,6,85.95,NA,"49_4"
"Ohguri ",1980,49,"49_5","49_5_1","R","Donryu_rat","F",NA,12,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"energy_intake",0,NA,6,198.0125,0.35,"49_5"
"Ohguri ",1980,49,"49_5","49_5_2","R","Donryu_rat","F",NA,12,"ad_lib",12.46,67.6,19.9,0.28,5.07,0.4,5.75,19.1,"energy_intake",0,NA,6,196.73,0.24,"49_5"
"Oku",1991,50,"50_1","50_1_1","R","Wistar_rat","M",NA,2,"ad_lib",9.4,69.6,21,0.44,0.8,0.59,1.83,18.1,"energy_intake",0,NA,5,258.83,1.2,"50_1"
"Oku",1991,50,"50_1","50_1_2","R","Wistar_rat","M",NA,2,"ad_lib",18.8,60.18,21.02,0.89,1.61,1.18,3.68,18.1,"energy_intake",0,NA,5,257.02,1.2,"50_1"
