"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Scharrer ",1970,69,"69_3","69_3_1","R","Charles_River_rat","F",NA,2.571429,"ad_lib",6.29,86.9,6.8,0.29,0.52,0.38,1.19,16.7,"weight",0,NA,10,354,45.9,"69_3"
"Scharrer ",1970,69,"69_3","69_3_2","R","Charles_River_rat","F",NA,2.571429,"ad_lib",81.46,11.73,6.8,3.83,6.95,5.08,15.86,16.7,"weight",0,NA,10,320,27.9,"69_3"
"Shin ",1994,70,"70_1","70_1_1","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.52,79.34,9.14,0.48,0.63,0.56,1.67,16.3,"weight",0,NA,10,81,4.295346319,"70_1"
"Shin ",1994,70,"70_1","70_1_2","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.63,79.23,9.14,0.48,0.64,0.67,1.79,16.3,"weight",0,NA,10,81.3,4.178516483,"70_1"
"Kobayashi ",1979,71,"71_1","71_1_1","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.18,81.1,4.72,0.58,0.58,0.79,1.95,16.1,"weight",0,NA,10,158.8,11.01802614,"71_1"
"Kobayashi ",1979,71,"71_1","71_1_2","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.53,80.75,4.72,0.93,0.79,0.58,2.3,16.1,"weight",0,NA,10,155.4,7.957191716,"71_1"
"Kobayashi ",1979,71,"71_1","71_1_3","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.53,80.75,4.72,0.58,0.79,0.93,2.3,16.1,"weight",0,NA,10,159.2,8.678530982,"71_1"
"Kobayashi ",1979,71,"71_1","71_1_4","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.66,80.63,4.72,0.58,0.58,1.27,2.43,16.1,"weight",0,NA,10,156.6,8.42596582,"71_1"
"Konishi ",1982,73,"73_1","73_1_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",11.41,75.84,12.75,0.42,1.18,0.58,2.18,14.9,"weight",0,NA,6,122.731,7.450939605,"73_1"
"Konishi ",1982,73,"73_1","73_1_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",11.41,75.84,12.75,0.42,1.61,0.58,2.61,14.9,"weight",0,NA,6,123.794,4.973469614,"73_1"
"Konishi ",1982,73,"73_2","73_2_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",11.41,75.84,12.75,0.4,0.81,0.69,1.9,14.9,"weight",0,NA,6,152.697,5.917609315,"73_2"
"Konishi ",1982,73,"73_2","73_2_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",11.41,75.84,12.75,0.4,1.54,0.69,2.63,14.9,"weight",0,NA,6,152.664,7.337363287,"73_2"
"Konishi ",1982,73,"73_3","73_3_1","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.42,1.18,0.58,2.18,14.9,"weight",0,NA,6,354.6,9.739738189,"73_3"
"Konishi ",1982,73,"73_3","73_3_2","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.42,1.61,0.58,2.61,14.9,"weight",0,NA,6,346.9,39.58222455,"73_3"
"Jacoby",1979,74,"74_1","74_1_1","R","unk_rat","M",8,2,"ad_lib",6.11,82.5,11.38,0.3,0.49,0.32,1.11,16.7,"weight",0,NA,6,263,20.12,"74_1"
"Jacoby",1979,74,"74_1","74_1_2","R","unk_rat","M",8,2,"ad_lib",12.22,76.39,11.38,0.59,0.98,0.64,2.21,16.7,"weight",0,NA,6,312,20.12,"74_1"
"Block ",1987,75,"75_1","75_1_1","R","Wistar_rat","M",NA,1.428571,"meal_fed",9.3,79.5,11.2,0.42,0.77,0.56,1.75,16.7,"weight",0,NA,15,190,15.80542945,"75_1"
"Block ",1987,75,"75_1","75_1_2","R","Wistar_rat","M",NA,1.428571,"meal_fed",25,63.8,11.2,1.18,2.14,1.57,4.89,16.7,"weight",0,NA,21,214,10.29240497,"75_1"
"Block ",1987,75,"75_1","75_1_3","R","Wistar_rat","M",NA,1.428571,"meal_fed",50,38.8,11.2,2.36,4.28,3.13,9.77,16.7,"weight",0,NA,15,209,9.05319833,"75_1"
"Block ",1991,76,"76_1","76_1_1","R","unk_rat","M",NA,1.428571,"meal_fed",9.26,79.62,11.12,0.42,0.77,0.56,1.75,17.1,"weight",0,NA,5,185,16.12,"76_1"
"Block ",1991,76,"76_1","76_1_2","R","unk_rat","M",NA,1.428571,"meal_fed",10.74,78.15,11.11,0.42,2.26,0.56,3.24,17.1,"weight",0,NA,5,176,14.56,"76_1"
"Block ",1991,76,"76_1","76_1_3","R","unk_rat","M",NA,1.285714,"meal_fed",12.23,76.66,11.11,0.42,3.75,0.56,4.73,17.1,"weight",0,NA,5,182,13.41640786,"76_1"
"Block ",1991,76,"76_1","76_1_4","R","unk_rat","M",NA,1.285714,"meal_fed",13.72,75.17,11.11,0.42,0.77,5.03,6.22,17.1,"weight",0,NA,5,173,10.77032961,"76_1"
"Block ",1991,76,"76_1","76_1_5","R","unk_rat","M",NA,1.285714,"meal_fed",14.22,74.67,11.11,0.42,5.74,0.56,6.72,17.1,"weight",0,NA,5,170,10.77032961,"76_1"
"Block ",1991,76,"76_1","76_1_6","R","unk_rat","M",NA,1.285714,"meal_fed",14.22,74.67,11.11,5.39,0.77,0.56,6.72,17.1,"weight",0,NA,5,169,18.43908891,"76_1"
"Block ",1991,76,"76_1","76_1_7","R","unk_rat","M",NA,1.285714,"meal_fed",14.39,74.52,11.09,0.42,5.73,0.758,6.908,17.1,"weight",0,NA,5,183,10,"76_1"
"Block ",1991,76,"76_2","76_2_1","R","unk_rat","M",NA,1.285714,"meal_fed",19.91,68.97,11.12,0.94,1.7,1.25,3.89,17.1,"weight",0,NA,5,222,17.08800749,"76_2"
"Block ",1991,76,"76_2","76_2_2","R","unk_rat","M",NA,1.285714,"meal_fed",24.85,64.03,11.11,0.94,6.67,1.25,8.86,17.1,"weight",0,NA,5,224,12.80624847,"76_2"
"Block ",1985,77,"77_1","77_1_1","R","unk_rat","M",NA,16.142857,"ad_lib",9.26,79.62,11.12,0.42,0.77,0.56,1.75,17.1,"weight",0,NA,5,372.211,NA,"77_1"
"Block ",1985,77,"77_1","77_1_2","R","unk_rat","M",NA,16.142857,"ad_lib",14.22,74.67,11.11,0.42,5.74,0.56,6.72,17.1,"weight",0,NA,6,311.387,NA,"77_1"
"Bong",2010,78,"78_1","78_1_1","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,63,17,0.94,1.71,1.25,3.9,15.6,"weight",0,NA,8,767.77,97.57001685,"78_1"
"Bong",2010,78,"78_1","78_1_2","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,0.94,1.71,1.25,3.9,21.3,"weight",0,NA,8,841.863,77.74011077,"78_1"
"Bong",2010,78,"78_1","78_1_3","R","Sprague_Dawley_rat","M",21,8,"ad_lib",63,20,17,0.67,4.97,0.89,6.53,15.7,"weight",0,NA,8,744.949,39.08832987,"78_1"
"Bong",2010,78,"78_1","78_1_4","R","Sprague_Dawley_rat","M",21,8,"ad_lib",63,20,17,1.51,4.81,1.93,8.25,15.7,"weight",0,NA,8,761.31,71.02254819,"78_1"
"Bong",2010,78,"78_1","78_1_5","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,0.67,4.69,0.89,6.25,21.4,"weight",0,NA,8,832.515,60.32312989,"78_1"
"Bong",2010,78,"78_1","78_1_6","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,1.5,4.64,1.93,8.07,21.1,"weight",0,NA,8,827.243,83.83327604,"78_1"
"Benton ",1956,80,"80_1","80_1_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",9.13,79.91,10.97,0.42,0.77,0.56,1.75,17.32,"weight",0,NA,6,126.8,5.632316042,"80_1"
"Benton ",1956,80,"80_1","80_1_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",12.07,76.96,10.97,0.42,3.77,0.56,4.75,17.32,"weight",0,NA,6,93.8,4.444333471,"80_1"
"Benton ",1956,80,"80_1","80_1_3","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.25,75.79,10.97,0.42,3.77,1.76,5.95,17.32,"weight",0,NA,6,91.8,4.78591684,"80_1"
"Fontana",2016,82,"82_1","82_1_1","M","C57Bl6_mouse","M",9,2,"ad_lib",7.1,74.4,18.5,0.23,0.74,0.24,1.21,16.31,"weight",0,1,8,13.84,1.44834802434343,"82_1"
"Fontana",2016,82,"82_1","82_1_2","M","C57Bl6_mouse","M",9,2,"ad_lib",22,59.4,18.6,0.7,2.29,0.76,3.75,16.31,"weight",0,1,8,6.702,1.6122617655911,"82_1"
"Fontana",2016,82,"82_2","82_2_1","M","C57Bl6_mouse","M",9,13,"ad_lib",5.1,75.4,8.1,0.16,0.53,0.17,0.86,16.31,"weight",0,1,9,7.973,1.71132930767417,"82_2"
"Fontana",2016,82,"82_2","82_2_2","M","C57Bl6_mouse","M",9,13,"ad_lib",7.1,74.4,18.5,0.23,0.74,0.24,1.21,16.31,"weight",0,1,9,11.021,1.0052569423169,"82_2"
"Fontana",2016,82,"82_2","82_2_3","M","C57Bl6_mouse","M",9,13,"ad_lib",22,59.4,18.6,0.7,2.29,0.76,3.75,16.31,"weight",0,1,9,6.303,1.94303062209932,"82_2"
"Fontana",2016,82,"82_4","82_4_1","M","C57Bl6_mouse","M",9,3,"ad_lib",7.1,74.4,18.5,0.23,0.74,0.24,1.21,16.31,"weight",0,1,8,9.625,1.2866436957057,"82_4"
"Fontana",2016,82,"82_4","82_4_2","M","C57Bl6_mouse","M",9,3,"ad_lib",22,59.4,18.6,0.7,2.29,0.76,3.75,16.31,"weight",0,1,8,3.353,1.03716536762803,"82_4"
"Fontana",2016,82,"82_5","82_5_1","M","C57Bl6_mouse","M",9,10,"ad_lib",7.1,74.4,18.5,0.23,0.74,0.24,1.21,16.31,"weight",0,1,9,11.396,1.58989056264927,"82_5"
"Fontana",2016,82,"82_5","82_5_2","M","C57Bl6_mouse","M",9,10,"ad_lib",22,59.4,18.6,0.7,2.29,0.76,3.75,16.31,"weight",0,1,9,7.254,2.2814469089136,"82_5"
"Owens ",1994,83,"83_1","83_1_1","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.7,79.16,9.14,0.49,0.75,0.49,1.73,16.6,"weight",0,NA,10,72.9,11.24,"83_1"
"Owens ",1994,83,"83_1","83_1_2","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.85,79.01,9.14,0.49,0.9,0.49,1.88,16.6,"weight",0,NA,10,74,11.24,"83_1"
"Noguchi ",2010,84,"84_1","84_1_1","M","C57Bl6_mouse","M",10,8,"ad_lib",17.82,29.46,52.72,0.82,1.47,1.07,3.36,21.5,"weight",0,NA,9,30.034,3.346029289,"84_1"
"Noguchi ",2010,84,"84_1","84_1_2","M","C57Bl6_mouse","M",10,8,"ad_lib",17.9,29.37,52.72,0.95,1.75,1.18,3.88,21.5,"weight",0,NA,9,27.085,4.828125102,"84_1"
"Noguchi ",2010,84,"84_1","84_1_3","M","C57Bl6_mouse","M",10,8,"ad_lib",18.04,29.27,52.7,1.08,2.03,1.3,4.41,21.5,"weight",0,NA,9,26.569,4.27941024,"84_1"
"Noguchi ",2010,84,"84_1","84_1_4","M","C57Bl6_mouse","M",10,8,"ad_lib",18.26,29.09,52.72,1.35,2.58,1.53,5.46,21.5,"weight",0,NA,9,23.816,3.131068827,"84_1"
"Mittal",1985,86,"86_1","86_1_1","R","Charles_Foster_rat","M",3,17,"ad_lib",5.65,76.73,17.6,0.3,0.45,0.34,1.09,15.12,"weight",0,NA,6,105,NA,"86_1"
"Mittal",1985,86,"86_1","86_1_2","R","Charles_Foster_rat","M",3,17,"ad_lib",11.32,70.74,17.94,0.6,0.9,0.69,2.19,14.99,"weight",0,NA,6,277,NA,"86_1"
"Mittal",1985,86,"86_1","86_1_3","R","Charles_Foster_rat","M",3,17,"ad_lib",22.96,58.43,18.61,1.21,1.82,1.4,4.43,14.72,"weight",0,NA,6,461,NA,"86_1"
"Mittal",1985,86,"86_2","86_2_1","R","Charles_Foster_rat","F",3,17,"ad_lib",5.65,76.73,17.6,0.3,0.45,0.34,1.09,15.12,"weight",0,NA,6,101,NA,"86_2"
"Mittal",1985,86,"86_2","86_2_2","R","Charles_Foster_rat","F",3,17,"ad_lib",11.32,70.74,17.94,0.6,0.9,0.69,2.19,14.99,"weight",0,NA,6,233,NA,"86_2"
"Mittal",1985,86,"86_2","86_2_3","R","Charles_Foster_rat","F",3,17,"ad_lib",22.96,58.43,18.61,1.21,1.82,1.4,4.43,14.72,"weight",0,NA,6,287,NA,"86_2"
"Peters",1985,87,"87_1","87_1_2","R","King_rat","M",NA,1.6,"ad_lib",9.437694264,80.22040124,10.34190449,0.496422718,0.748409155,0.574755581,1.819587454,17.695,"weight",0,NA,5,84,4,"87_1"
"Peters",1985,87,"87_1","87_1_3","R","King_rat","M",NA,1.6,"ad_lib",14.1565414,75.50155411,10.34190449,0.744634077,1.122613733,0.862133371,2.729381181,17.695,"weight",0,NA,5,103,6,"87_1"
"Peters",1985,87,"87_1","87_1_4","R","King_rat","M",NA,1.6,"ad_lib",18.87538853,70.78270698,10.34190449,0.992845437,1.49681831,1.149511161,3.639174908,17.695,"weight",0,NA,5,117,4,"87_1"
"Peters",1985,87,"87_1","87_1_5","R","King_rat","M",NA,1.6,"ad_lib",23.59423566,66.06385985,10.34190449,1.241056796,1.871022888,1.436888952,4.548968636,17.695,"weight",0,NA,5,119,4,"87_1"
"Peters",1985,87,"87_1","87_1_6","R","King_rat","M",NA,1.6,"ad_lib",28.31308279,61.34501272,10.34190449,1.489268155,2.245227465,1.724266742,5.458762362,17.695,"weight",0,NA,5,112,4,"87_1"
"Peters",1985,87,"87_1","87_1_7","R","King_rat","M",NA,1.6,"ad_lib",33.03192992,56.62616558,10.34190449,1.737479514,2.619432043,2.011644532,6.368556089,17.695,"weight",0,NA,5,122,6,"87_1"
"Peters",1985,87,"87_1","87_1_8","R","King_rat","M",NA,1.6,"ad_lib",37.75077706,51.90731845,10.34190449,1.985690873,2.993636621,2.299022323,7.278349817,17.695,"weight",0,NA,5,107,2,"87_1"
"Peters",1985,87,"87_1","87_1_9","R","King_rat","M",NA,1.6,"ad_lib",42.46962419,47.18847132,10.34190449,2.233902232,3.367841198,2.586400113,8.188143543,17.695,"weight",0,NA,5,101,12,"87_1"
"Peters",1985,87,"87_1","87_1_10","R","King_rat","M",NA,1.6,"ad_lib",47.18847132,42.46962419,10.34190449,2.482113591,3.742045776,2.873777903,9.09793727,17.695,"weight",0,NA,5,93,4,"87_1"
"Peters",1985,87,"87_1","87_1_11","R","King_rat","M",NA,1.6,"ad_lib",51.90731845,37.75077706,10.34190449,2.730324951,4.116250353,3.161155694,10.007730998,17.695,"weight",0,NA,5,102,4,"87_1"
"Peters",1985,87,"87_1","87_1_12","R","King_rat","M",NA,1.6,"ad_lib",56.62616558,33.03192992,10.34190449,2.97853631,4.490454931,3.448533484,10.917524725,17.695,"weight",0,NA,5,89,12,"87_1"
"Peters",1985,87,"87_1","87_1_13","R","King_rat","M",NA,1.6,"ad_lib",61.34501272,28.31308279,10.34190449,3.226747669,4.864659508,3.735911274,11.827318451,17.695,"weight",0,NA,5,87,10,"87_1"
"Peters",1985,87,"87_1","87_1_14","R","King_rat","M",NA,1.6,"ad_lib",66.06385985,23.59423566,10.34190449,3.474959028,5.238864086,4.023289065,12.737112179,17.695,"weight",0,NA,5,89,12,"87_1"
"Peters",1985,87,"87_1","87_1_15","R","King_rat","M",NA,1.6,"ad_lib",70.78270698,18.87538853,10.34190449,3.723170387,5.613068663,4.310666855,13.646905905,17.695,"weight",0,NA,5,85,8,"87_1"
"Rogers",1966,88,"88_1","88_1_1","R","unk_rat","M",NA,2,"ad_lib",7.69,81.2,11.1,0.4,0.61,0.47,1.48,16.42,"weight",0,NA,10,159.5,4.865069373,"88_1"
"Rogers",1966,88,"88_1","88_1_2","R","unk_rat","M",NA,2,"ad_lib",12.78,76.1,11.1,0.4,5.7,0.47,6.57,16.42,"weight",0,NA,10,127.5,4.865069373,"88_1"
"Rogers",1966,88,"88_1","88_1_3","R","unk_rat","M",NA,2,"ad_lib",13.4,75.5,11.1,5.7,0.71,0.71,7.12,16.42,"weight",0,NA,10,152.5,4.865069373,"88_1"
"Spolter",1961,89,"89_1","89_1_1","R","Holtzman_rat","M",NA,2,"ad_lib",7.65,81.26,11.09,0.4,0.61,0.47,1.48,16.5,"weight",0,1,6,381,NA,"89_1"
"Spolter",1961,89,"89_1","89_1_2","R","Holtzman_rat","M",NA,2,"ad_lib",10.69,78.22,11.09,0.4,3.64,0.47,4.51,16.5,"weight",0,1,6,357,NA,"89_1"
"Spolter",1961,89,"89_1","89_1_3","R","Holtzman_rat","M",NA,2,"ad_lib",12.71,76.2,11.09,0.4,5.67,0.47,6.54,16.5,"weight",0,1,6,342,NA,"89_1"
"Spolter",1961,89,"89_1","89_1_4","R","Holtzman_rat","M",NA,2,"ad_lib",14.73,74.18,11.09,0.4,7.69,0.47,8.56,16.5,"weight",0,1,6,331,NA,"89_1"
"Spolter",1961,89,"89_2","89_2_1","R","Holtzman_rat","M",NA,2,"ad_lib",7.65,81.26,11.09,0.4,0.61,0.47,1.48,16.5,"weight",0,1,6,399,NA,"89_2"
"Spolter",1961,89,"89_2","89_2_2","R","Holtzman_rat","M",NA,2,"ad_lib",12.71,76.2,11.09,0.4,5.67,0.47,6.54,16.5,"weight",0,1,6,352,NA,"89_2"
"Spolter",1961,89,"89_2","89_2_3","R","Holtzman_rat","M",NA,2,"ad_lib",13.02,75.89,11.09,0.56,5.67,0.62,6.85,16.5,"weight",0,1,6,387,NA,"89_2"
"Spolter",1961,89,"89_2","89_2_4","R","Holtzman_rat","M",NA,2,"ad_lib",15.24,73.67,11.09,0.56,5.67,0.62,6.85,16.5,"weight",0,1,6,385,NA,"89_2"
"Spolter",1961,89,"89_2","89_2_5","R","Holtzman_rat","M",NA,2,"ad_lib",14.03,74.89,11.09,1.72,5.67,0.47,7.86,16.5,"weight",0,1,6,362,NA,"89_2"
"Spolter",1961,89,"89_3","89_3_1","R","Holtzman_rat","M",NA,1.571429,"ad_lib",7.65,81.26,11.09,0.4,0.61,0.47,1.48,16.5,"weight",0,1,6,378,NA,"89_3"
"Spolter",1961,89,"89_3","89_3_2","R","Holtzman_rat","M",NA,1.571429,"ad_lib",12.71,76.2,11.09,0.4,5.67,0.47,6.54,16.5,"weight",0,1,6,342,NA,"89_3"
"Spolter",1961,89,"89_4","89_4_1","R","Holtzman_rat","M",NA,1.571429,"ad_lib",7.65,81.26,11.09,0.4,0.61,0.47,1.48,16.5,"weight",0,1,6,381,NA,"89_4"
"Spolter",1961,89,"89_4","89_4_2","R","Holtzman_rat","M",NA,1.571429,"ad_lib",12.71,76.2,11.09,0.4,5.67,0.47,6.54,16.5,"weight",0,1,6,363,NA,"89_4"
"Spolter",1961,90,"90_1","90_1_1","R","Holtzman_rat","M",NA,1.142857,"ad_lib",7.65,81.26,11.09,0.4,0.61,0.47,1.48,16.5,"weight",0,NA,6,128,NA,"90_1"
"Spolter",1961,90,"90_1","90_1_2","R","Holtzman_rat","M",NA,1.142857,"ad_lib",12.71,76.2,11.09,0.4,5.67,0.47,6.54,16.5,"weight",0,NA,6,100,NA,"90_1"
"Taniguchi",2019,92,"92_1","92_1_2","M","BALB/CCrSlc_mouse","M",NA,1,"ad_lib",10,80,10,0.526,0.793,0.609,1.928,16.1084,"weight",0,NA,9,24.4,0.848528137,"92_1"
"Taniguchi",2019,92,"92_1","92_1_3","M","BALB/CCrSlc_mouse","M",NA,1,"ad_lib",20,70,10,1.052,1.586,1.218,3.856,16.1084,"weight",0,NA,15,24.5,0.748331477,"92_1"
"Taniguchi",2019,92,"92_1","92_1_4","M","BALB/CCrSlc_mouse","M",NA,1,"ad_lib",35,55,10,1.841,2.7755,2.1315,6.748,16.1084,"weight",0,NA,15,24.2,1.122497216,"92_1"
"Taniguchi",2019,92,"92_1","92_1_5","M","BALB/CCrSlc_mouse","M",NA,1,"ad_lib",60,30,10,3.156,4.758,3.654,11.568,16.1084,"weight",0,NA,14,23.6,1.081665383,"92_1"
"Taniguchi",2019,92,"92_2","92_2_1","M","BALB/CCrSlc_mouse","M",NA,9,"ad_lib",20,70,10,1.052,1.586,1.218,3.856,16.06656,"weight",0,NA,7,28,0.979795897,"92_2"
"Taniguchi",2019,92,"92_2","92_2_2","M","BALB/CCrSlc_mouse","M",NA,9,"ad_lib",35,55,10,1.841,2.7755,2.1315,6.748,16.1084,"weight",0,NA,7,28.2,0.979795897,"92_2"
"Taniguchi",2019,92,"92_2","92_2_3","M","BALB/CCrSlc_mouse","M",NA,9,"ad_lib",60,30,10,3.156,4.758,3.654,11.568,16.1084,"weight",0,NA,7,27.6,1.224744871,"92_2"
"Solon-Biet",2014,93,"93_1","93_1_1","M","C57Bl6_mouse","B",60,57,"ad_lib",5,75,20,0.263,0.3965,0.3045,0.964,13,"weight",4,NA,8,22.22125,1.905948864,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_2","M","C57Bl6_mouse","B",60,57,"ad_lib",5,48,48,0.263,0.3965,0.3045,0.964,17,"weight",4,NA,8,23.5725,2.563901881,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_3","M","C57Bl6_mouse","B",60,57,"ad_lib",5,20,75,0.263,0.3965,0.3045,0.964,17,"weight",4,NA,4,23.01,1.994392138,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_4","M","C57Bl6_mouse","B",60,57,"ad_lib",5,75,20,0.263,0.3965,0.3045,0.964,17,"weight",4,NA,6,23.97666667,3.421886419,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_5","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,8,"weight",4,NA,5,20.426,1.568719223,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_6","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,8,"weight",4,NA,5,21.29,1.817677089,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_7","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,13,"weight",4,NA,8,28.3575,2.706625469,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_8","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,13,"weight",4,NA,5,25.314,4.025522326,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_9","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,8,"weight",4,NA,5,23.746,0.805189419,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_10","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,17,"weight",4,NA,10,29.83,4.071636308,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_11","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,17,"weight",4,NA,8,35.225,9.557831493,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_12","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,8,"weight",4,NA,5,21.15,2.119186165,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_13","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,8,"weight",4,NA,5,24.748,3.554232688,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_14","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,13,"weight",4,NA,8,26.9625,2.990822868,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_15","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,8,"weight",4,NA,7,22.37571429,3.869301647,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_16","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,17,"weight",4,NA,6,35.07333333,6.45837957,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_17","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,13,"weight",4,NA,9,24.95111111,3.279765405,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_18","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,13,"weight",4,NA,9,30.06222222,4.778372573,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_19","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,8,"weight",4,NA,6,21.02333333,3.240553451,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_20","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,13,"weight",4,NA,8,26.1575,4.163256795,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_21","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,17,"weight",4,NA,9,30.75,4.133826919,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_22","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,17,"weight",4,NA,9,30.32111111,5.387941268,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_23","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,17,"weight",4,NA,7,33.52,8.943830276,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_24","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,13,"weight",4,NA,7,26.13428571,2.973941588,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_25","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,17,"weight",4,NA,7,26.21428571,6.827268505,"93_1"
"Solon-Biet",2019,94,"94_1","94_1_1","M","C57Bl6_mouse","B",624,621,"ad_lib",18,64,18,0.1728,0.3132,0.2268,0.7128,14.3,"weight",4,NA,18,32.4,4.053611317,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_2","M","C57Bl6_mouse","B",624,621,"ad_lib",18,64,18,0.432,0.783,0.567,1.782,14.3,"weight",4,NA,18,41.62777778,7.753238834,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_3","M","C57Bl6_mouse","B",624,621,"ad_lib",18,64,18,0.864,1.566,1.134,3.564,14.3,"weight",4,NA,24,40.10833333,7.922280999,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_4","M","C57Bl6_mouse","B",624,621,"ad_lib",18,64,18,1.728,3.132,2.268,7.128,14.3,"weight",4,NA,17,49.24705882,6.649447124,"94_1"
"Young",1968,95,"95_1","95_1_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.21743006,0.288221242,0.21743006,0.723081362,17.47,"weight",16.5,1,6,354,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.342493215,0.454002634,0.342493215,1.138989064,17.47,"weight",16.5,1,6,363.8,39.1152144312159,"95_1"
